,n_A,n_B,noise_level,iteration,method,improvement
11457,1000,1000,0.1,319,lasso,0.000817317667542449
11458,1000,1000,0.1,319,ols,0.0785046441180439
11459,1000,1000,0.1,319,ridge,0.07473154408765886
11460,1000,1000,0.1,320,lasso,0.00016533730162434987
11461,1000,1000,0.1,320,ols,0.005196297004178999
11462,1000,1000,0.1,320,ridge,0.0050065478293634495
11463,1000,1000,0.1,321,lasso,0.004096108482157249
11464,1000,1000,0.1,321,ols,0.1862065944155267
11465,1000,1000,0.1,321,ridge,0.1424766167258854
11466,1000,1000,0.1,322,lasso,-0.0012790032533892548
11467,1000,1000,0.1,322,ols,0.041746615039821404
11468,1000,1000,0.1,322,ridge,0.014769897189500657
11469,1000,1000,0.1,323,lasso,-0.00896333072426355
11470,1000,1000,0.1,323,ols,0.2802217925739634
11471,1000,1000,0.1,323,ridge,0.21858997067819685
11472,1000,1000,0.1,324,lasso,-6.987880131400012e-05
11473,1000,1000,0.1,324,ols,0.0032870363815171995
11474,1000,1000,0.1,324,ridge,0.004598379806353751
11475,1000,1000,0.1,325,lasso,0.0010828866026726509
11476,1000,1000,0.1,325,ols,0.046017731484310646
11477,1000,1000,0.1,325,ridge,0.03499761873412785
11478,1000,1000,0.1,326,lasso,0.0022274496587071997
11479,1000,1000,0.1,326,ols,0.062009060958603854
11480,1000,1000,0.1,326,ridge,0.0582553927362863
11481,1000,1000,0.1,327,lasso,-0.0003984609980878514
11482,1000,1000,0.1,327,ols,0.19408607299256841
11483,1000,1000,0.1,327,ridge,0.18329214863944135
11484,1000,1000,0.1,328,lasso,-0.004420365424672201
11485,1000,1000,0.1,328,ols,-0.011383823576905098
11486,1000,1000,0.1,328,ridge,-0.0035649177720083994
11487,1000,1000,0.1,329,lasso,0.0001659930257211003
11488,1000,1000,0.1,329,ols,0.0587348795586898
11489,1000,1000,0.1,329,ridge,0.0582500884227291
11490,1000,1000,0.1,330,lasso,0.0010409194685905496
11491,1000,1000,0.1,330,ols,0.04399983828571815
11492,1000,1000,0.1,330,ridge,0.03320191577324445
11493,1000,1000,0.1,331,lasso,0.0020764611593441502
11494,1000,1000,0.1,331,ols,0.035031479508968996
11495,1000,1000,0.1,331,ridge,0.031947872764004556
11496,1000,1000,0.1,332,lasso,0.0011638565360187502
11497,1000,1000,0.1,332,ols,0.03756678076832755
11498,1000,1000,0.1,332,ridge,0.03795677455064721
11499,1000,1000,0.1,333,lasso,0.0006440457160363493
11500,1000,1000,0.1,333,ols,0.0039012861736545
11501,1000,1000,0.1,333,ridge,0.003328858419427449
11502,1000,1000,0.1,334,lasso,0.0008054614432534
11503,1000,1000,0.1,334,ols,0.20735646974184865
11504,1000,1000,0.1,334,ridge,0.1791631470676603
11505,1000,1000,0.1,335,lasso,0.0015466499774834776
11506,1000,1000,0.1,335,ols,0.0132763520515297
11507,1000,1000,0.1,335,ridge,0.01063251211683995
11508,1000,1000,0.1,336,lasso,0.0005244451395004987
11509,1000,1000,0.1,336,ols,-0.0016952259778126519
11510,1000,1000,0.1,336,ridge,-0.0009506938685565009
11511,1000,1000,0.1,337,lasso,0.0004532363493436977
11512,1000,1000,0.1,337,ols,0.0099007756827534
11513,1000,1000,0.1,337,ridge,0.010732615118254102
11514,1000,1000,0.1,338,lasso,0.0006459581262695995
11515,1000,1000,0.1,338,ols,0.009643419551360298
11516,1000,1000,0.1,338,ridge,0.00494487805251755
11517,1000,1000,0.1,339,lasso,0.0005995811849764999
11518,1000,1000,0.1,339,ols,0.0006699001498432998
11519,1000,1000,0.1,339,ridge,0.0024543901697172484
11520,1000,1000,0.1,340,lasso,-0.0005977181780454008
11521,1000,1000,0.1,340,ols,0.008717604403345498
11522,1000,1000,0.1,340,ridge,0.01030029237131205
11523,1000,1000,0.1,341,lasso,0.0003871949257511
11524,1000,1000,0.1,341,ols,0.002507507510374452
11525,1000,1000,0.1,341,ridge,0.00243099532363125
11526,1000,1000,0.1,342,lasso,0.0008411656624884999
11527,1000,1000,0.1,342,ols,0.00121032710299395
11528,1000,1000,0.1,342,ridge,0.0014863257378908501
11529,1000,1000,0.1,343,lasso,0.0009767031093558503
11530,1000,1000,0.1,343,ols,0.006915699262395051
11531,1000,1000,0.1,343,ridge,0.0052258512717366
11532,1000,1000,0.1,344,lasso,-0.0003591513056890995
11533,1000,1000,0.1,344,ols,6.663431506193245
11534,1000,1000,0.1,344,ridge,3.2679480581694413
11535,1000,1000,0.1,345,lasso,0.0014241388883141
11536,1000,1000,0.1,345,ols,0.0107183427365686
11537,1000,1000,0.1,345,ridge,0.0080210799113766
11538,1000,1000,0.1,346,lasso,0.00075003107126225
11539,1000,1000,0.1,346,ols,0.00217756870603305
11540,1000,1000,0.1,346,ridge,0.001999310417017849
11541,1000,1000,0.1,347,lasso,-0.0015636095187948995
11542,1000,1000,0.1,347,ols,0.01608066075625615
11543,1000,1000,0.1,347,ridge,0.01411846054737985
11544,1000,1000,0.1,348,lasso,-0.0012062290605917504
11545,1000,1000,0.1,348,ols,0.0158198731629057
11546,1000,1000,0.1,348,ridge,0.015133960044492198
11547,1000,1000,0.1,349,lasso,0.0010970635788335003
11548,1000,1000,0.1,349,ols,0.08641713551680935
11549,1000,1000,0.1,349,ridge,0.0632149609482599
11550,1000,1000,0.1,350,lasso,5.07338615339005e-05
11551,1000,1000,0.1,350,ols,0.0023041327855364002
11552,1000,1000,0.1,350,ridge,0.003380592349989501
11553,1000,1000,0.1,351,lasso,-0.0019225435576195014
11554,1000,1000,0.1,351,ols,0.00396233924715165
11555,1000,1000,0.1,351,ridge,0.02298503244175085
11556,1000,1000,0.1,352,lasso,0.0014505811967532498
11557,1000,1000,0.1,352,ols,0.005867513951696647
11558,1000,1000,0.1,352,ridge,0.010356017306106201
11559,1000,1000,0.1,353,lasso,-0.0007334039880699496
11560,1000,1000,0.1,353,ols,0.002546168610781104
11561,1000,1000,0.1,353,ridge,0.00161601830096455
11562,1000,1000,0.1,354,lasso,0.00105459255852015
11563,1000,1000,0.1,354,ols,0.0140258587148156
11564,1000,1000,0.1,354,ridge,0.01511807818066395
11565,1000,1000,0.1,355,lasso,-0.00223261155188175
11566,1000,1000,0.1,355,ols,-0.011439703753439397
11567,1000,1000,0.1,355,ridge,-0.0008373838443068999
11568,1000,1000,0.1,356,lasso,-0.00019709887156804965
11569,1000,1000,0.1,356,ols,0.0015999929817331242
11570,1000,1000,0.1,356,ridge,0.0015550701630781998
11571,1000,1000,0.1,357,lasso,0.0020416314357724983
11572,1000,1000,0.1,357,ols,0.025570900981735454
11573,1000,1000,0.1,357,ridge,0.023324710366032446
11574,1000,1000,0.1,358,lasso,0.0013641503035982504
11575,1000,1000,0.1,358,ols,0.007371621978467401
11576,1000,1000,0.1,358,ridge,0.00781669360090855
11577,1000,1000,0.1,359,lasso,0.0013644059333872988
11578,1000,1000,0.1,359,ols,0.08235155222112639
11579,1000,1000,0.1,359,ridge,0.06850489120103449
11580,1000,1000,0.1,360,lasso,0.0011939405456164
11581,1000,1000,0.1,360,ols,0.018383152899194753
11582,1000,1000,0.1,360,ridge,0.0146207302871144
11583,1000,1000,0.1,361,lasso,0.0012962541448157511
11584,1000,1000,0.1,361,ols,0.0076152172077014
11585,1000,1000,0.1,361,ridge,0.00768450723497955
11586,1000,1000,0.1,362,lasso,0.0011555516938034005
11587,1000,1000,0.1,362,ols,0.008936806042035401
11588,1000,1000,0.1,362,ridge,0.0126149879916152
11589,1000,1000,0.1,363,lasso,0.000754290794001751
11590,1000,1000,0.1,363,ols,0.01169256230212315
11591,1000,1000,0.1,363,ridge,0.007076617653743
11592,1000,1000,0.1,364,lasso,-0.0010281993276352007
11593,1000,1000,0.1,364,ols,0.006152152139188849
11594,1000,1000,0.1,364,ridge,0.00640679120443995
11595,1000,1000,0.1,365,lasso,0.0024207203189248495
11596,1000,1000,0.1,365,ols,0.01653799677845995
11597,1000,1000,0.1,365,ridge,0.011968806667292999
11598,1000,1000,0.1,366,lasso,0.0029725335555210487
11599,1000,1000,0.1,366,ols,0.05110605838788735
11600,1000,1000,0.1,366,ridge,0.05520067358244145
11601,1000,1000,0.1,367,lasso,-0.0004377610612325475
11602,1000,1000,0.1,367,ols,0.6332122680109424
11603,1000,1000,0.1,367,ridge,0.4975749058088964
11604,1000,1000,0.1,368,lasso,0.0004251274831981501
11605,1000,1000,0.1,368,ols,0.03969759510419475
11606,1000,1000,0.1,368,ridge,0.028456105804786948
11607,1000,1000,0.1,369,lasso,0.0014182077360678504
11608,1000,1000,0.1,369,ols,0.017393126933876398
11609,1000,1000,0.1,369,ridge,0.015863791967099798
11610,1000,1000,0.1,370,lasso,0.0015030125644025002
11611,1000,1000,0.1,370,ols,0.02090020469877235
11612,1000,1000,0.1,370,ridge,0.0201103501176586
11613,1000,1000,0.1,371,lasso,0.0007100701524829502
11614,1000,1000,0.1,371,ols,0.008452010505478152
11615,1000,1000,0.1,371,ridge,0.006340593352644951
11616,1000,1000,0.1,372,lasso,0.00129298919571645
11617,1000,1000,0.1,372,ols,0.0031982133324743
11618,1000,1000,0.1,372,ridge,0.004018543606652049
11619,1000,1000,0.1,373,lasso,-0.00023914986152815003
11620,1000,1000,0.1,373,ols,0.07784262353623195
11621,1000,1000,0.1,373,ridge,0.0661859184881455
11622,1000,1000,0.1,374,lasso,0.0021369451780749006
11623,1000,1000,0.1,374,ols,0.04554866463607535
11624,1000,1000,0.1,374,ridge,0.038251722133716796
11625,1000,1000,0.1,375,lasso,0.0017569659200469996
11626,1000,1000,0.1,375,ols,0.005275495104883499
11627,1000,1000,0.1,375,ridge,0.0092234469140819
11628,1000,1000,0.1,376,lasso,0.0019894242672181
11629,1000,1000,0.1,376,ols,0.06569450136550255
11630,1000,1000,0.1,376,ridge,0.0533286870818912
11631,1000,1000,0.1,377,lasso,0.00034531341134454966
11632,1000,1000,0.1,377,ols,0.0008093919873087502
11633,1000,1000,0.1,377,ridge,0.0024849560535034495
11634,1000,1000,0.1,378,lasso,0.0003128465920142504
11635,1000,1000,0.1,378,ols,0.0036019100654529996
11636,1000,1000,0.1,378,ridge,0.0035304318717294505
11637,1000,1000,0.1,379,lasso,0.00015566479464859933
11638,1000,1000,0.1,379,ols,0.008980481669029754
11639,1000,1000,0.1,379,ridge,0.00954088788201665
11640,1000,1000,0.1,380,lasso,-6.027729459769961e-05
11641,1000,1000,0.1,380,ols,0.02903534784247375
11642,1000,1000,0.1,380,ridge,0.02040370758115495
11643,1000,1000,0.1,381,lasso,0.0015053011998598996
11644,1000,1000,0.1,381,ols,0.013736666156524798
11645,1000,1000,0.1,381,ridge,0.01599309506070135
11646,1000,1000,0.1,382,lasso,0.0010360032302590503
11647,1000,1000,0.1,382,ols,0.008861858785250101
11648,1000,1000,0.1,382,ridge,0.0093669113384302
11649,1000,1000,0.1,383,lasso,0.00145376250307865
11650,1000,1000,0.1,383,ols,0.012919005061476
11651,1000,1000,0.1,383,ridge,0.02917931354145375
11652,1000,1000,0.1,384,lasso,0.0005095101024758502
11653,1000,1000,0.1,384,ols,-0.00738313819115895
11654,1000,1000,0.1,384,ridge,0.0119415062971256
11655,1000,1000,0.1,385,lasso,0.0011550130053344
11656,1000,1000,0.1,385,ols,0.0066910355549072995
11657,1000,1000,0.1,385,ridge,0.00639087363096905
11658,1000,1000,0.1,386,lasso,0.0005461021265221501
11659,1000,1000,0.1,386,ols,0.003245071196237799
11660,1000,1000,0.1,386,ridge,0.0032039617701612993
11661,1000,1000,0.1,387,lasso,2.3622465548037544e-05
11662,1000,1000,0.1,387,ols,-0.0028797425990798996
11663,1000,1000,0.1,387,ridge,0.0026915204290406496
11664,1000,1000,0.1,388,lasso,0.0005707875430982002
11665,1000,1000,0.1,388,ols,0.008712155576612698
11666,1000,1000,0.1,388,ridge,0.00653667558272115
11667,1000,1000,0.1,389,lasso,0.0002774310491412994
11668,1000,1000,0.1,389,ols,0.003158800106520549
11669,1000,1000,0.1,389,ridge,0.00441259483942795
11670,1000,1000,0.1,390,lasso,-0.0015181924244505505
11671,1000,1000,0.1,390,ols,-0.011729824411022698
11672,1000,1000,0.1,390,ridge,-0.011358065736909548
11673,1000,1000,0.1,391,lasso,0.0008034924788102001
11674,1000,1000,0.1,391,ols,0.00398254538329505
11675,1000,1000,0.1,391,ridge,0.0056733219586431495
11676,1000,1000,0.1,392,lasso,-0.00014687064669774994
11677,1000,1000,0.1,392,ols,-0.0004475794161186951
11678,1000,1000,0.1,392,ridge,0.00218633246505165
11679,1000,1000,0.1,393,lasso,0.0025871587799909997
11680,1000,1000,0.1,393,ols,0.029275169508808048
11681,1000,1000,0.1,393,ridge,0.028578025077541
11682,1000,1000,0.1,394,lasso,0.0005937642566881487
11683,1000,1000,0.1,394,ols,0.0156326957052353
11684,1000,1000,0.1,394,ridge,0.017983835606044503
11685,1000,1000,0.1,395,lasso,0.0010471784052106998
11686,1000,1000,0.1,395,ols,0.0099361440052232
11687,1000,1000,0.1,395,ridge,0.0164921862316053
11688,1000,1000,0.1,396,lasso,0.00010586975967405009
11689,1000,1000,0.1,396,ols,0.003452126001584899
11690,1000,1000,0.1,396,ridge,0.003450950308792751
11691,1000,1000,0.1,397,lasso,0.0004517386287147
11692,1000,1000,0.1,397,ols,0.017166433098254802
11693,1000,1000,0.1,397,ridge,0.015238267556662752
11694,1000,1000,0.1,398,lasso,0.0014709958067065986
11695,1000,1000,0.1,398,ols,0.21255896181515382
11696,1000,1000,0.1,398,ridge,0.14154820354272268
11697,1000,1000,0.1,399,lasso,0.00024791791241875064
11698,1000,1000,0.1,399,ols,-0.00712731819337895
11699,1000,1000,0.1,399,ridge,0.0009585387984740279
11700,1000,1000,0.1,400,lasso,-0.0007503309008816011
11701,1000,1000,0.1,400,ols,0.0131660720598101
11702,1000,1000,0.1,400,ridge,0.007917490111305901
11703,1000,1000,0.1,401,lasso,0.00077747368144045
11704,1000,1000,0.1,401,ols,0.004595734918813398
11705,1000,1000,0.1,401,ridge,0.0042980345312809
11706,1000,1000,0.1,402,lasso,0.0007929066724186001
11707,1000,1000,0.1,402,ols,0.5364232640078488
11708,1000,1000,0.1,402,ridge,0.424707877664331
11709,1000,1000,0.1,403,lasso,0.001254098792582252
11710,1000,1000,0.1,403,ols,0.012251209746002448
11711,1000,1000,0.1,403,ridge,0.0105308582001251
11712,1000,1000,0.1,404,lasso,0.00046981342189469965
11713,1000,1000,0.1,404,ols,0.0037837456494282003
11714,1000,1000,0.1,404,ridge,0.0023332321928067994
11715,1000,1000,0.1,405,lasso,-1.4755843298950612e-05
11716,1000,1000,0.1,405,ols,0.10912073107477605
11717,1000,1000,0.1,405,ridge,0.07821293707853874
11718,1000,1000,0.1,406,lasso,0.0008004444490819001
11719,1000,1000,0.1,406,ols,0.015414923608409297
11720,1000,1000,0.1,406,ridge,0.013955359429862448
11721,1000,1000,0.1,407,lasso,0.00249451827917045
11722,1000,1000,0.1,407,ols,0.29487741521053573
11723,1000,1000,0.1,407,ridge,0.24829885279053865
11724,1000,1000,0.1,408,lasso,0.00043644490373865035
11725,1000,1000,0.1,408,ols,0.026366715806378754
11726,1000,1000,0.1,408,ridge,0.0291611121556953
11727,1000,1000,0.1,409,lasso,0.0009370646584228991
11728,1000,1000,0.1,409,ols,0.009364510811414348
11729,1000,1000,0.1,409,ridge,0.006184358697626104
11730,1000,1000,0.1,410,lasso,0.0024319076393065006
11731,1000,1000,0.1,410,ols,0.0145775540587064
11732,1000,1000,0.1,410,ridge,0.012360658155108948
11733,1000,1000,0.1,411,lasso,0.0013413385591772
11734,1000,1000,0.1,411,ols,0.0024807478317263004
11735,1000,1000,0.1,411,ridge,0.008439756478014602
11736,1000,1000,0.1,412,lasso,0.00016662072839120014
11737,1000,1000,0.1,412,ols,0.0022206559290859993
11738,1000,1000,0.1,412,ridge,0.002492511110678895
11739,1000,1000,0.1,413,lasso,0.0010485239149394003
11740,1000,1000,0.1,413,ols,0.008560001100218703
11741,1000,1000,0.1,413,ridge,0.00712800267797935
11742,1000,1000,0.1,414,lasso,0.0010271253320212007
11743,1000,1000,0.1,414,ols,0.0105946890569277
11744,1000,1000,0.1,414,ridge,0.01207965176987285
11745,1000,1000,0.1,415,lasso,-0.00074137031640385
11746,1000,1000,0.1,415,ols,-0.0019243553349491001
11747,1000,1000,0.1,415,ridge,0.00743291596121335
11748,1000,1000,0.1,416,lasso,0.0007843574903064001
11749,1000,1000,0.1,416,ols,0.012557201898337797
11750,1000,1000,0.1,416,ridge,0.010870716454086903
11751,1000,1000,0.1,417,lasso,0.0002066668958270023
11752,1000,1000,0.1,417,ols,0.034245113645931746
11753,1000,1000,0.1,417,ridge,0.022074416274991952
11754,1000,1000,0.1,418,lasso,9.313698854429911e-05
11755,1000,1000,0.1,418,ols,6.590004931655839
11756,1000,1000,0.1,418,ridge,2.2807457299174905
11757,1000,1000,0.1,419,lasso,9.461389910054923e-05
11758,1000,1000,0.1,419,ols,0.0161658376852891
11759,1000,1000,0.1,419,ridge,0.0095340747913766
11760,1000,1000,0.1,420,lasso,0.0008509050205837
11761,1000,1000,0.1,420,ols,0.00676294733832785
11762,1000,1000,0.1,420,ridge,0.00773471622126385
11763,1000,1000,0.1,421,lasso,-0.001651810709749099
11764,1000,1000,0.1,421,ols,-0.004064673971957711
11765,1000,1000,0.1,421,ridge,-0.001855571600783899
11766,1000,1000,0.1,422,lasso,0.0036167802804802003
11767,1000,1000,0.1,422,ols,0.042267111261477947
11768,1000,1000,0.1,422,ridge,0.043528366232251946
11769,1000,1000,0.1,423,lasso,0.0010419095457132503
11770,1000,1000,0.1,423,ols,0.0112608690607716
11771,1000,1000,0.1,423,ridge,0.01276211769722605
11772,1000,1000,0.1,424,lasso,-0.0001174648533273496
11773,1000,1000,0.1,424,ols,0.00116062076616755
11774,1000,1000,0.1,424,ridge,0.0016816618504565
11775,1000,1000,0.1,425,lasso,0.0012186175347250498
11776,1000,1000,0.1,425,ols,0.011726362876222349
11777,1000,1000,0.1,425,ridge,0.00902016831579305
11778,1000,1000,0.1,426,lasso,0.0008627742850498999
11779,1000,1000,0.1,426,ols,0.01563439421831355
11780,1000,1000,0.1,426,ridge,0.013987918345514
11781,1000,1000,0.1,427,lasso,0.0007262270901856518
11782,1000,1000,0.1,427,ols,0.0030558964127285998
11783,1000,1000,0.1,427,ridge,0.0062592634895621
11784,1000,1000,0.1,428,lasso,0.0003245580354342497
11785,1000,1000,0.1,428,ols,0.02669724590851505
11786,1000,1000,0.1,428,ridge,0.02976302767076835
11787,1000,1000,0.1,429,lasso,0.00268114395110335
11788,1000,1000,0.1,429,ols,0.0382814752118599
11789,1000,1000,0.1,429,ridge,0.03079708042267245
11790,1000,1000,0.1,430,lasso,-0.002902595997844099
11791,1000,1000,0.1,430,ols,0.1356824308529907
11792,1000,1000,0.1,430,ridge,0.16636975713169627
11793,1000,1000,0.1,431,lasso,0.0011856180026583501
11794,1000,1000,0.1,431,ols,0.0237042715027559
11795,1000,1000,0.1,431,ridge,0.02491005437213935
11796,1000,1000,0.1,432,lasso,0.00020770480979624955
11797,1000,1000,0.1,432,ols,0.0038888557988756537
11798,1000,1000,0.1,432,ridge,0.00582036560415595
11799,1000,1000,0.1,433,lasso,0.00126182311782225
11800,1000,1000,0.1,433,ols,0.00716334667619875
11801,1000,1000,0.1,433,ridge,0.00896906644944295
11802,1000,1000,0.1,434,lasso,0.001672111191574901
11803,1000,1000,0.1,434,ols,0.03066427282346835
11804,1000,1000,0.1,434,ridge,0.032636819882998144
11805,1000,1000,0.1,435,lasso,0.00135454414213725
11806,1000,1000,0.1,435,ols,0.046050156246622446
11807,1000,1000,0.1,435,ridge,0.04096720059855035
11808,1000,1000,0.1,436,lasso,0.0007292063506907989
11809,1000,1000,0.1,436,ols,0.016628155462066897
11810,1000,1000,0.1,436,ridge,0.012522424929663451
11811,1000,1000,0.1,437,lasso,0.0009197929514473995
11812,1000,1000,0.1,437,ols,0.011258095931550048
11813,1000,1000,0.1,437,ridge,0.011803896634258949
11814,1000,1000,0.1,438,lasso,-0.0006347326030013499
11815,1000,1000,0.1,438,ols,-0.0030877538765062985
11816,1000,1000,0.1,438,ridge,0.00476820516630505
11817,1000,1000,0.1,439,lasso,-0.00016575717944540845
11818,1000,1000,0.1,439,ols,0.02995886590037145
11819,1000,1000,0.1,439,ridge,0.02424187066708855
11820,1000,1000,0.1,440,lasso,0.0003590723369461502
11821,1000,1000,0.1,440,ols,0.0030209152916974517
11822,1000,1000,0.1,440,ridge,0.00510953267702965
11823,1000,1000,0.1,441,lasso,0.0018755731077713996
11824,1000,1000,0.1,441,ols,0.02959817377977039
11825,1000,1000,0.1,441,ridge,0.03889888239763845
11826,1000,1000,0.1,442,lasso,0.0008287107628176002
11827,1000,1000,0.1,442,ols,0.006530615119230449
11828,1000,1000,0.1,442,ridge,0.004449294345888899
11829,1000,1000,0.1,443,lasso,0.0004110087338916996
11830,1000,1000,0.1,443,ols,0.008182072521889749
11831,1000,1000,0.1,443,ridge,0.0089710156758584
11832,1000,1000,0.1,444,lasso,0.0014704682005195497
11833,1000,1000,0.1,444,ols,0.035249617782672146
11834,1000,1000,0.1,444,ridge,0.034088397931696796
11835,1000,1000,0.1,445,lasso,0.00293934597502145
11836,1000,1000,0.1,445,ols,0.028152380850512852
11837,1000,1000,0.1,445,ridge,0.023359902555232
11838,1000,1000,0.1,446,lasso,0.0010931820691618501
11839,1000,1000,0.1,446,ols,0.10226578915038236
11840,1000,1000,0.1,446,ridge,0.10058748580092841
11841,1000,1000,0.1,447,lasso,0.002317539969600946
11842,1000,1000,0.1,447,ols,0.043064819141695104
11843,1000,1000,0.1,447,ridge,0.0381333748976356
11844,1000,1000,0.1,448,lasso,-0.002496367565700949
11845,1000,1000,0.1,448,ols,-0.0045235898186782
11846,1000,1000,0.1,448,ridge,-0.0024839718121151995
11847,1000,1000,0.1,449,lasso,0.00112396713183
11848,1000,1000,0.1,449,ols,0.022368533272181995
11849,1000,1000,0.1,449,ridge,0.02255096432943245
11850,1000,1000,0.1,450,lasso,-2.9617884807851022e-05
11851,1000,1000,0.1,450,ols,0.03357920051531395
11852,1000,1000,0.1,450,ridge,0.024048307826330648
11853,1000,1000,0.1,451,lasso,0.0005476957737276816
11854,1000,1000,0.1,451,ols,0.0006941690944106499
11855,1000,1000,0.1,451,ridge,0.0042585795056269
11856,1000,1000,0.1,452,lasso,0.0009267330210283998
11857,1000,1000,0.1,452,ols,0.009181988449014501
11858,1000,1000,0.1,452,ridge,0.011919995113803854
11859,1000,1000,0.1,453,lasso,-0.0008792043839724499
11860,1000,1000,0.1,453,ols,0.026303309363328645
11861,1000,1000,0.1,453,ridge,0.02634429610218425
11862,1000,1000,0.1,454,lasso,-0.00046672406551019965
11863,1000,1000,0.1,454,ols,0.0014508914171782999
11864,1000,1000,0.1,454,ridge,0.0022736788280735016
11865,1000,1000,0.1,455,lasso,0.00021397791668489738
11866,1000,1000,0.1,455,ols,0.0018158916856128998
11867,1000,1000,0.1,455,ridge,0.0033252087262191
11868,1000,1000,0.1,456,lasso,0.0008377861684221001
11869,1000,1000,0.1,456,ols,0.0700194501559641
11870,1000,1000,0.1,456,ridge,0.057781923655874895
11871,1000,1000,0.1,457,lasso,-0.0011638029630095508
11872,1000,1000,0.1,457,ols,0.0204430881216675
11873,1000,1000,0.1,457,ridge,0.02139946706352585
11874,1000,1000,0.1,458,lasso,0.0011536486392042006
11875,1000,1000,0.1,458,ols,0.0627725300147326
11876,1000,1000,0.1,458,ridge,0.051049843672727954
11877,1000,1000,0.1,459,lasso,0.00011625324820720183
11878,1000,1000,0.1,459,ols,0.037024325729303954
11879,1000,1000,0.1,459,ridge,0.0344594693652933
11880,1000,1000,0.1,460,lasso,0.0003094636295051987
11881,1000,1000,0.1,460,ols,0.00949690341274745
11882,1000,1000,0.1,460,ridge,0.01170545671666405
11883,1000,1000,0.1,461,lasso,0.0006975036025498507
11884,1000,1000,0.1,461,ols,0.014869108338756702
11885,1000,1000,0.1,461,ridge,0.01223527117661235
11886,1000,1000,0.1,462,lasso,0.0004277100806581002
11887,1000,1000,0.1,462,ols,0.004498947974007548
11888,1000,1000,0.1,462,ridge,0.0037262545551843
11889,1000,1000,0.1,463,lasso,0.0013989193705283495
11890,1000,1000,0.1,463,ols,0.0254155458337981
11891,1000,1000,0.1,463,ridge,0.0225851830877884
11892,1000,1000,0.1,464,lasso,-2.5936025311200026e-05
11893,1000,1000,0.1,464,ols,0.0009803779157056504
11894,1000,1000,0.1,464,ridge,0.00296738827681805
11895,1000,1000,0.1,465,lasso,0.0018280952564526999
11896,1000,1000,0.1,465,ols,0.0073259290824491995
11897,1000,1000,0.1,465,ridge,0.009913562611653501
11898,1000,1000,0.1,466,lasso,0.00011978816318494994
11899,1000,1000,0.1,466,ols,0.00852844827088875
11900,1000,1000,0.1,466,ridge,0.007174627792264099
11901,1000,1000,0.1,467,lasso,0.001015112653948649
11902,1000,1000,0.1,467,ols,0.0041706389920894505
11903,1000,1000,0.1,467,ridge,0.005457088182223551
11904,1000,1000,0.1,468,lasso,-0.0029093492550015497
11905,1000,1000,0.1,468,ols,0.005722879033369101
11906,1000,1000,0.1,468,ridge,0.007460786737384798
11907,1000,1000,0.1,469,lasso,-0.0013134062690137983
11908,1000,1000,0.1,469,ols,0.009696625522848501
11909,1000,1000,0.1,469,ridge,0.007270909670762502
11910,1000,1000,0.1,470,lasso,6.624888378190018e-05
11911,1000,1000,0.1,470,ols,0.00047751447412120015
11912,1000,1000,0.1,470,ridge,0.0014253592618981995
11913,1000,1000,0.1,471,lasso,0.0007589733036595008
11914,1000,1000,0.1,471,ols,0.007289822050136549
11915,1000,1000,0.1,471,ridge,0.006458860440084599
11916,1000,1000,0.1,472,lasso,9.602518038254984e-05
11917,1000,1000,0.1,472,ols,0.0359515594156711
11918,1000,1000,0.1,472,ridge,0.02453244053512035
11919,1000,1000,0.1,473,lasso,0.0007973907123953712
11920,1000,1000,0.1,473,ols,0.0323441748591799
11921,1000,1000,0.1,473,ridge,0.0382365974390994
11922,1000,1000,0.1,474,lasso,0.0025613936412656
11923,1000,1000,0.1,474,ols,0.021756323934837854
11924,1000,1000,0.1,474,ridge,0.017702516793884904
11925,1000,1000,0.1,475,lasso,-7.515999279509978e-05
11926,1000,1000,0.1,475,ols,0.016381798680498248
11927,1000,1000,0.1,475,ridge,0.013465161471501102
11928,1000,1000,0.1,476,lasso,-0.0001893431243868999
11929,1000,1000,0.1,476,ols,2.3746082416286507
11930,1000,1000,0.1,476,ridge,1.725071698231019
11931,1000,1000,0.1,477,lasso,0.00054210981925415
11932,1000,1000,0.1,477,ols,0.007448165619010028
11933,1000,1000,0.1,477,ridge,0.00625565635834295
11934,1000,1000,0.1,478,lasso,0.0016558484719671005
11935,1000,1000,0.1,478,ols,0.04049024424357675
11936,1000,1000,0.1,478,ridge,0.0371893818095598
11937,1000,1000,0.1,479,lasso,0.000836341336978721
11938,1000,1000,0.1,479,ols,0.00944073483207725
11939,1000,1000,0.1,479,ridge,0.008965319185613649
11940,1000,1000,0.1,480,lasso,-0.0018292780852234973
11941,1000,1000,0.1,480,ols,0.0041699611873979
11942,1000,1000,0.1,480,ridge,0.010678420639755848
11943,1000,1000,0.1,481,lasso,0.0
11944,1000,1000,0.1,481,ols,0.0027252594357997
11945,1000,1000,0.1,481,ridge,0.0012569162151806002
11946,1000,1000,0.1,482,lasso,0.0003049608297962489
11947,1000,1000,0.1,482,ols,0.00589445981690435
11948,1000,1000,0.1,482,ridge,0.0033969889040232
11949,1000,1000,0.1,483,lasso,0.0006888120065669488
11950,1000,1000,0.1,483,ols,0.004178494366463801
11951,1000,1000,0.1,483,ridge,0.006701226512270951
11952,1000,1000,0.1,484,lasso,-0.00016540902894850162
